title,event_url,image_url,status,production_type,date_time,origin,market_presence,age_of_production
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,22 July 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,23 July 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,24 July 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,25 July 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,26 July 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,27 July 2025 - 5:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,30 July 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,31 July 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,1 August 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,2 August 2025 - 7:00 pm,N/A,N/A,N/A
Pete and Me,https://ci.ovationtix.com/35583/production/1237116,https://web.ovationtix.com/trs/api/rest/ClientFile(569892),upcoming,N/A,3 August 2025 - 5:00 pm,N/A,N/A,N/A
Lizzy Sunshine,https://ci.ovationtix.com/35583/production/1243332,https://web.ovationtix.com/trs/api/rest/ClientFile(575904),upcoming,N/A,10 July 2025 - 9:00 pm,N/A,N/A,N/A
Lizzy Sunshine,https://ci.ovationtix.com/35583/production/1243332,https://web.ovationtix.com/trs/api/rest/ClientFile(575904),upcoming,N/A,11 July 2025 - 9:00 pm,N/A,N/A,N/A
Lizzy Sunshine,https://ci.ovationtix.com/35583/production/1243332,https://web.ovationtix.com/trs/api/rest/ClientFile(575904),upcoming,N/A,12 July 2025 - 9:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group B,https://ci.ovationtix.com/35583/production/1158585,https://web.ovationtix.com/trs/api/rest/ClientFile(480436),upcoming,N/A,11 July 2025 - 7:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group B,https://ci.ovationtix.com/35583/production/1158585,https://web.ovationtix.com/trs/api/rest/ClientFile(480436),upcoming,N/A,12 July 2025 - 7:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group B,https://ci.ovationtix.com/35583/production/1158585,https://web.ovationtix.com/trs/api/rest/ClientFile(480436),upcoming,N/A,13 July 2025 - 5:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group B,https://ci.ovationtix.com/35583/production/1158585,https://web.ovationtix.com/trs/api/rest/ClientFile(480436),upcoming,N/A,15 July 2025 - 7:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group C,https://ci.ovationtix.com/35583/production/1158586,https://web.ovationtix.com/trs/api/rest/ClientFile(480437),upcoming,N/A,17 July 2025 - 7:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group C,https://ci.ovationtix.com/35583/production/1158586,https://web.ovationtix.com/trs/api/rest/ClientFile(480437),upcoming,N/A,18 July 2025 - 7:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group C,https://ci.ovationtix.com/35583/production/1158586,https://web.ovationtix.com/trs/api/rest/ClientFile(480437),upcoming,N/A,19 July 2025 - 7:00 pm,N/A,N/A,N/A
The Lighthouse Series: Group C,https://ci.ovationtix.com/35583/production/1158586,https://web.ovationtix.com/trs/api/rest/ClientFile(480437),upcoming,N/A,20 July 2025 - 5:00 pm,N/A,N/A,N/A
Wild Card: A Choose Your Own Adventure Comedy,https://ci.ovationtix.com/35583/production/1245660,https://web.ovationtix.com/trs/api/rest/ClientFile(578834),upcoming,N/A,17 July 2025 - 9:00 pm,N/A,N/A,N/A
Wild Card: A Choose Your Own Adventure Comedy,https://ci.ovationtix.com/35583/production/1245660,https://web.ovationtix.com/trs/api/rest/ClientFile(578834),upcoming,N/A,19 July 2025 - 9:00 pm,N/A,N/A,N/A
Wild Card: A Choose Your Own Adventure Comedy,https://ci.ovationtix.com/35583/production/1245660,https://web.ovationtix.com/trs/api/rest/ClientFile(578834),upcoming,N/A,23 July 2025 - 9:00 pm,N/A,N/A,N/A
Wild Card: A Choose Your Own Adventure Comedy,https://ci.ovationtix.com/35583/production/1245660,https://web.ovationtix.com/trs/api/rest/ClientFile(578834),upcoming,N/A,24 July 2025 - 9:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,24 July 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,25 July 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,26 July 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,26 July 2025 - 8:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,28 July 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,29 July 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,30 July 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,31 July 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,1 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,2 August 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,2 August 2025 - 8:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,4 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,5 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,6 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,7 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,8 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,9 August 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,9 August 2025 - 8:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,11 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,12 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,13 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,14 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,15 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,16 August 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,16 August 2025 - 8:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,18 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,19 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,20 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,21 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,22 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,23 August 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,23 August 2025 - 8:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,25 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,26 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,27 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,28 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,29 August 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,30 August 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,30 August 2025 - 8:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,31 August 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,2 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,3 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,4 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,5 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,6 September 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,6 September 2025 - 8:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,8 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,9 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,10 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,11 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,12 September 2025 - 7:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,13 September 2025 - 5:00 pm,N/A,N/A,N/A
Morgan Bassichis: Can I Be Frank?,https://ci.ovationtix.com/35583/production/1243249,https://web.ovationtix.com/trs/api/rest/ClientFile(575874),upcoming,N/A,13 September 2025 - 8:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,6 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,7 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,8 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,9 August 2025 - 8:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,13 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,14 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,15 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,16 August 2025 - 8:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,17 August 2025 - 5:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,20 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,21 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,22 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,23 August 2025 - 5:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,23 August 2025 - 8:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,24 August 2025 - 5:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,27 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,28 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,29 August 2025 - 7:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,30 August 2025 - 5:00 pm,N/A,N/A,N/A
Bill Posley's The Day I Accidentally Went to War,https://ci.ovationtix.com/35583/production/1218896,https://web.ovationtix.com/trs/api/rest/ClientFile(577065),upcoming,N/A,30 August 2025 - 8:00 pm,N/A,N/A,N/A
Good Showbiz,https://ci.ovationtix.com/35583/production/1244633,https://web.ovationtix.com/trs/api/rest/ClientFile(577613),upcoming,N/A,12 August 2025 - 9:00 pm,N/A,N/A,N/A
Good Showbiz,https://ci.ovationtix.com/35583/production/1244633,https://web.ovationtix.com/trs/api/rest/ClientFile(577613),upcoming,N/A,13 August 2025 - 9:00 pm,N/A,N/A,N/A
Good Showbiz,https://ci.ovationtix.com/35583/production/1244633,https://web.ovationtix.com/trs/api/rest/ClientFile(577613),upcoming,N/A,19 August 2025 - 9:00 pm,N/A,N/A,N/A
Good Showbiz,https://ci.ovationtix.com/35583/production/1244633,https://web.ovationtix.com/trs/api/rest/ClientFile(577613),upcoming,N/A,20 August 2025 - 9:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,4 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,5 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,6 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,7 September 2025 - 5:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,8 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,9 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,10 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,11 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,12 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,13 September 2025 - 7:00 pm,N/A,N/A,N/A
Kyle Ayers: Hard to Say,https://ci.ovationtix.com/35583/production/1242797,https://web.ovationtix.com/trs/api/rest/ClientFile(575376),upcoming,N/A,14 September 2025 - 5:00 pm,N/A,N/A,N/A
Daniel Sloss: Work In Progress,https://ci.ovationtix.com/35583/production/1236104,https://web.ovationtix.com/trs/api/rest/ClientFile(568760),upcoming,N/A,28 October 2025 - 7:30 pm,N/A,N/A,N/A
Daniel Sloss: Work In Progress,https://ci.ovationtix.com/35583/production/1236104,https://web.ovationtix.com/trs/api/rest/ClientFile(568760),upcoming,N/A,29 October 2025 - 7:30 pm,N/A,N/A,N/A
Daniel Sloss: Work In Progress,https://ci.ovationtix.com/35583/production/1236104,https://web.ovationtix.com/trs/api/rest/ClientFile(568760),upcoming,N/A,30 October 2025 - 7:30 pm,N/A,N/A,N/A
Daniel Sloss: Work In Progress,https://ci.ovationtix.com/35583/production/1236104,https://web.ovationtix.com/trs/api/rest/ClientFile(568760),upcoming,N/A,30 October 2025 - 9:00 pm,N/A,N/A,N/A
Daniel Sloss: Work In Progress,https://ci.ovationtix.com/35583/production/1236104,https://web.ovationtix.com/trs/api/rest/ClientFile(568760),upcoming,N/A,1 November 2025 - 5:30 pm,N/A,N/A,N/A
Daniel Sloss: Work In Progress,https://ci.ovationtix.com/35583/production/1236104,https://web.ovationtix.com/trs/api/rest/ClientFile(568760),upcoming,N/A,1 November 2025 - 7:30 pm,N/A,N/A,N/A
